2019-07-02T08:15:53.113503Z,3,7,position,2,n,1111111110
2019-07-02T08:15:53.113697Z,3,7,payoff,2,n,8
2019-07-02T08:15:53.113860Z,3,7,position,3,n,1111111100
2019-07-02T08:15:53.114064Z,3,7,payoff,3,n,11
2019-07-02T08:15:53.114290Z,3,7,position,4,n,1011111100
2019-07-02T08:15:53.114484Z,3,7,payoff,4,n,2
2019-07-02T08:15:53.114653Z,3,7,position,5,n,1001111100
2019-07-02T08:15:53.114829Z,3,7,payoff,5,n,4
2019-07-02T08:15:53.115094Z,3,7,position,6,n,1001101100
2019-07-02T08:15:53.115281Z,3,7,payoff,6,n,53
2019-07-02T08:15:53.115485Z,3,7,position,7,n,1001100100
2019-07-02T08:15:53.115698Z,3,7,payoff,7,n,71
2019-07-02T08:15:53.115860Z,3,7,position,8,n,1001100000
2019-07-02T08:15:53.116065Z,3,7,payoff,8,n,32
2019-07-02T08:15:53.116240Z,3,7,position,9,n,1001100010
2019-07-02T08:15:53.116437Z,3,7,payoff,9,n,56
2019-07-02T08:15:53.116583Z,3,7,position,10,n,1001101010
2019-07-02T08:15:53.116743Z,3,7,payoff,10,n,15
2019-07-02T08:15:53.116920Z,3,7,position,11,n,1001100010
2019-07-02T08:15:53.117083Z,3,7,payoff,11,n,56
2019-07-02T08:15:53.117240Z,3,7,position,12,e,1001100010
2019-07-02T08:15:53.117406Z,3,7,payoff,12,e,56
2019-07-02T08:16:13.234484Z,2,12,position,0,n,0110001010
2019-07-02T08:16:13.234874Z,2,12,payoff,0,n,4
2019-07-02T08:16:13.235086Z,2,12,position,1,n,1110001010
2019-07-02T08:16:13.235294Z,2,12,payoff,1,n,85
2019-07-02T08:16:13.235481Z,2,12,position,2,n,1100001010
2019-07-02T08:16:13.235691Z,2,12,payoff,2,n,169
2019-07-02T08:16:13.235840Z,2,12,position,3,n,1100101010
2019-07-02T08:16:13.236006Z,2,12,payoff,3,n,22
2019-07-02T08:16:13.236151Z,2,12,position,4,n,1100001010
2019-07-02T08:16:13.236296Z,2,12,payoff,4,n,169
2019-07-02T08:16:13.236521Z,2,12,position,5,n,1100011010
2019-07-02T08:16:13.236686Z,2,12,payoff,5,n,93
2019-07-02T08:16:13.245450Z,2,12,position,6,n,1100001010
2019-07-02T08:16:13.245907Z,2,12,payoff,6,n,169
2019-07-02T08:16:13.246174Z,2,12,position,7,n,1100001110
2019-07-02T08:16:13.246479Z,2,12,payoff,7,n,28
2019-07-02T08:16:13.246655Z,2,12,position,8,n,1100001010
2019-07-02T08:16:13.246817Z,2,12,payoff,8,n,169
2019-07-02T08:16:13.246996Z,2,12,position,9,n,1100001000
2019-07-02T08:16:13.247164Z,2,12,payoff,9,n,121
2019-07-02T08:16:13.247317Z,2,12,position,10,n,1100001010
2019-07-02T08:16:13.247459Z,2,12,payoff,10,n,169
2019-07-02T08:16:13.247636Z,2,12,position,11,e,1100001010
2019-07-02T08:16:13.247793Z,2,12,payoff,11,e,169
2019-07-02T08:16:14.888753Z,3,8,position,0,n,0101010100
2019-07-02T08:16:14.889014Z,3,8,payoff,0,n,42
2019-07-02T08:16:14.889185Z,3,8,position,1,n,0100010100
2019-07-02T08:16:14.889347Z,3,8,payoff,1,n,14
2019-07-02T08:16:14.889524Z,3,8,position,2,n,0100000100
2019-07-02T08:16:14.889686Z,3,8,payoff,2,n,14
2019-07-02T08:16:14.889933Z,3,8,position,3,n,0100000000
2019-07-02T08:16:14.890082Z,3,8,payoff,3,n,34
2019-07-02T08:16:14.890238Z,3,8,position,4,n,0100000001
2019-07-02T08:16:14.890396Z,3,8,payoff,4,n,50
2019-07-02T08:16:14.890548Z,3,8,position,5,n,0100000101
2019-07-02T08:16:14.890723Z,3,8,payoff,5,n,21
2019-07-02T08:16:14.890890Z,3,8,position,6,n,0100001101
2019-07-02T08:16:14.891029Z,3,8,payoff,6,n,22
2019-07-02T08:16:14.891205Z,3,8,position,7,n,0100011101
2019-07-02T08:16:14.891372Z,3,8,payoff,7,n,33
2019-07-02T08:16:14.891568Z,3,8,position,8,n,0110011101
2019-07-02T08:16:14.891735Z,3,8,payoff,8,n,31
2019-07-02T08:16:14.891902Z,3,8,position,9,n,0111011101
2019-07-02T08:16:14.892070Z,3,8,payoff,9,n,26
2019-07-02T08:16:14.892223Z,3,8,position,10,n,0101011101
2019-07-02T08:16:14.892381Z,3,8,payoff,10,n,90
2019-07-02T08:16:14.892524Z,3,8,position,11,e,0101011101
2019-07-02T08:16:14.892666Z,3,8,payoff,11,e,90
2019-07-02T08:16:29.353175Z,3,9,position,0,n,1110000111
2019-07-02T08:16:29.353655Z,3,9,payoff,0,n,158
2019-07-02T08:16:29.353911Z,3,9,position,1,n,1110000101
2019-07-02T08:16:29.354141Z,3,9,payoff,1,n,145
2019-07-02T08:16:29.354382Z,3,9,position,2,n,1100000101
2019-07-02T08:16:29.354602Z,3,9,payoff,2,n,136
2019-07-02T08:16:29.354936Z,3,9,position,3,n,1000000101
2019-07-02T08:16:29.355136Z,3,9,payoff,3,n,32
2019-07-02T08:16:29.355358Z,3,9,position,4,n,1010000101
2019-07-02T08:16:29.355606Z,3,9,payoff,4,n,150
2019-07-02T08:16:29.355854Z,3,9,position,5,e,1010000101
2019-07-02T08:16:29.356078Z,3,9,payoff,5,e,150
2019-07-02T08:16:34.505482Z,2,13,position,0,n,0111110001
2019-07-02T08:16:34.505750Z,2,13,payoff,0,n,188
